,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
40276,58312,8,32,0,0,other,1,31,2.0,7,0,0,79,0
40277,22806,4,18,0,0,other,1,39,3.0,14,0,0,54,0
40278,74901,0,24,2,1,sourcing,1,30,3.0,6,0,0,84,0
40279,57592,6,14,2,1,sourcing,2,26,4.0,3,1,0,83,0
40280,46491,4,14,0,1,sourcing,1,49,5.0,23,0,0,57,0
40281,40704,4,11,2,0,other,1,43,5.0,3,0,0,60,0
40282,13581,8,17,0,1,other,1,28,2.0,3,0,0,81,0
40283,25528,1,11,0,0,other,1,42,3.0,12,0,0,64,0
40284,855,7,11,0,1,other,1,59,1.0,18,0,0,49,0
40285,57306,0,21,0,0,other,1,32,2.0,4,0,0,84,0
40286,71087,4,8,0,0,other,1,26,4.0,2,0,0,59,0
40287,69023,5,14,2,0,sourcing,2,35,3.0,2,0,0,73,0
40288,67249,5,4,0,0,sourcing,1,38,3.0,9,0,0,72,0
40289,13687,2,24,2,1,other,1,32,4.0,5,1,0,45,0
40290,70463,8,15,0,1,other,1,36,3.0,3,0,0,78,0
40291,18952,4,14,0,0,sourcing,1,38,1.0,9,0,0,57,0
40292,62851,3,14,0,0,sourcing,1,32,3.0,3,0,0,57,0
40293,6720,4,19,0,1,other,1,27,4.0,3,1,0,56,0
40294,62385,8,29,0,1,other,3,31,4.0,7,0,0,90,1
40295,29035,5,11,2,0,sourcing,1,40,4.0,5,0,0,68,0
40296,21720,8,29,0,0,sourcing,2,32,3.0,2,0,0,84,0
40297,60845,4,18,0,0,other,1,37,5.0,7,0,0,60,0
40298,19987,5,11,0,0,other,1,31,4.0,3,0,0,70,0
40299,50381,7,7,0,1,sourcing,1,27,1.0,4,0,0,51,0
40300,29735,7,25,0,1,other,1,26,1.0,5,0,0,53,0
40301,27923,0,24,0,1,other,2,26,4.0,3,0,0,84,0
40302,22608,1,11,0,0,sourcing,3,33,3.0,7,0,0,63,0
40303,26172,2,11,0,0,sourcing,1,36,3.0,8,0,0,48,0
40304,1398,8,17,0,0,other,1,27,3.329255780917055,1,1,0,80,0
40305,63151,8,11,2,1,sourcing,1,50,4.0,16,0,0,83,0
40306,2231,5,7,0,1,sourcing,1,32,3.0,5,0,0,71,0
40307,58286,0,14,0,1,sourcing,3,28,1.0,2,0,0,98,1
40308,28789,7,19,0,1,other,1,33,1.0,9,0,0,45,0
40309,17879,4,6,0,1,other,1,29,5.0,3,0,0,56,0
40310,48135,7,27,0,0,other,1,26,3.329255780917055,1,0,0,50,0
40311,16651,4,7,0,0,other,1,25,3.329255780917055,1,1,0,62,0
40312,45281,7,11,0,0,other,1,46,1.0,17,0,0,51,0
40313,34532,7,7,0,0,sourcing,1,38,5.0,10,1,0,52,0
40314,22743,4,32,0,1,other,1,28,4.0,1,0,0,57,0
40315,61720,0,31,2,1,sourcing,1,43,5.0,12,0,0,86,0
40316,6618,7,20,2,1,other,1,29,3.0,2,0,0,48,0
40317,64774,1,11,1,1,other,1,25,3.0,2,0,0,60,0
40318,16983,5,18,0,1,other,2,34,2.0,3,0,0,69,0
40319,38676,7,6,0,1,other,2,29,5.0,6,0,0,50,0
40320,23303,7,11,0,0,sourcing,1,27,3.0,3,0,0,52,0
40321,62503,7,1,0,1,other,1,26,5.0,2,0,0,51,0
40322,37745,4,2,2,1,other,1,41,3.0,6,0,0,62,0
40323,30309,7,19,0,0,sourcing,1,28,5.0,4,1,0,52,0
40324,18450,7,11,2,1,other,1,47,5.0,7,0,0,49,0
40325,63681,4,27,0,1,sourcing,1,41,5.0,5,1,0,56,0
40326,57236,1,18,0,0,other,1,27,3.329255780917055,1,1,0,59,0
40327,72766,8,11,0,1,other,2,60,4.0,29,0,0,77,0
40328,8840,7,31,0,1,other,1,24,3.0,2,0,0,52,0
40329,13249,4,10,2,1,other,1,53,3.0,4,1,0,56,0
40330,33215,8,14,0,1,other,1,27,3.329255780917055,1,0,0,76,0
40331,71301,8,1,0,1,sourcing,1,28,3.0,4,0,0,81,0
40332,56777,7,2,2,1,other,1,43,4.0,7,0,0,46,0
40333,66045,0,11,0,1,other,2,32,4.0,5,0,0,82,0
40334,1692,7,14,0,1,sourcing,1,27,3.329255780917055,1,1,0,53,1
40335,39984,8,16,0,1,other,1,27,3.0,3,0,0,78,0
40336,34719,4,11,2,0,other,1,54,4.0,13,1,0,58,0
40337,45114,5,31,2,0,other,1,59,3.0,7,1,0,69,0
40338,56699,7,15,0,1,other,1,25,5.0,3,1,0,47,0
40339,35366,1,11,0,1,other,3,46,3.0,7,0,0,59,0
40340,9868,4,31,0,1,other,1,43,3.0,14,0,0,58,0
40341,15634,0,6,0,1,other,1,29,4.0,1,1,0,87,0
40342,3645,8,31,2,0,other,1,36,3.0,5,0,0,77,0
40343,72651,7,11,0,0,other,2,30,3.329255780917055,1,0,0,49,0
40344,10064,4,7,0,1,other,1,30,4.0,7,0,0,58,0
40345,52237,4,10,0,1,other,1,42,5.0,6,1,0,56,0
40346,43618,4,11,0,0,sourcing,1,40,5.0,5,0,0,61,0
40347,20374,4,11,2,0,referred,1,43,5.0,7,1,0,64,0
40348,68889,4,19,2,0,sourcing,1,36,4.0,8,0,0,63,0
40349,27018,4,18,2,0,other,1,34,2.0,5,0,0,59,0
40350,8777,7,32,0,1,sourcing,1,28,5.0,2,0,0,47,0
40351,23650,1,24,0,1,other,1,31,3.0,7,0,0,60,0
40352,13922,7,24,2,0,other,1,32,1.0,5,0,0,53,0
40353,59135,7,23,0,1,sourcing,1,35,2.0,4,0,0,45,0
40354,38849,7,24,0,1,sourcing,2,38,3.0,8,0,0,45,0
40355,20773,4,14,0,0,other,1,41,3.0,7,0,0,58,0
40356,44030,8,2,0,1,other,1,31,1.0,3,0,0,83,0
40357,4119,7,4,0,1,sourcing,1,25,4.0,2,0,0,52,0
40358,13426,4,14,0,1,sourcing,1,26,3.0,3,0,0,59,0
40359,6833,8,11,2,0,other,1,49,2.0,4,0,0,80,0
40360,2400,7,11,0,1,other,1,45,5.0,8,1,0,54,0
40361,3842,8,11,0,0,sourcing,1,46,1.0,6,0,0,77,0
40362,56524,6,14,0,0,sourcing,1,33,3.0,4,0,0,82,0
40363,12433,8,4,2,0,sourcing,1,37,3.0,9,0,0,82,0
40364,4761,7,30,0,1,sourcing,1,26,5.0,5,1,0,52,0
40365,17619,4,31,0,1,sourcing,1,28,3.0,2,0,0,53,0
40366,9298,5,13,0,1,other,1,30,3.0,6,0,0,70,0
40367,419,8,18,2,0,sourcing,2,43,1.0,12,0,0,80,0
40368,58854,7,11,2,1,sourcing,2,52,3.0,8,0,0,49,0
40369,60388,5,11,0,0,other,2,29,1.0,3,0,0,75,0
40370,2079,8,31,0,1,other,2,31,3.329255780917055,1,0,0,79,0
40371,70752,4,5,0,0,other,1,33,3.0,4,0,0,59,0
40372,66569,6,18,0,1,other,1,31,5.0,6,1,0,87,0
40373,42500,7,20,0,1,other,1,36,3.0,3,1,0,46,1
40374,21058,4,4,0,1,sourcing,1,30,4.0,3,1,0,64,0
40375,38952,4,11,0,0,other,1,50,5.0,9,0,0,57,0
40376,59537,5,6,0,1,sourcing,1,48,3.0,4,1,0,68,0
40377,49943,4,6,2,1,sourcing,2,43,4.0,15,0,0,59,0
40378,13979,7,7,0,1,other,1,45,5.0,6,0,0,52,0
40379,42949,4,21,2,1,other,1,46,1.0,19,1,0,59,1
40380,75559,4,19,0,1,sourcing,1,37,1.0,3,0,0,62,0
40381,32078,5,4,0,0,other,1,37,1.0,6,0,0,65,0
40382,242,8,11,2,0,other,1,36,3.0,3,0,0,76,0
40383,55954,0,11,2,1,other,1,47,3.0,18,0,0,86,0
40384,15931,7,21,2,1,sourcing,1,32,4.0,5,1,0,52,0
40385,63972,1,11,0,1,sourcing,1,37,4.0,5,1,0,62,0
40386,70187,4,11,2,0,sourcing,1,51,3.0,9,1,0,56,0
40387,33277,7,11,0,0,sourcing,1,50,3.0,5,1,0,52,0
40388,53067,5,4,0,1,sourcing,1,25,4.0,6,0,0,76,0
40389,61480,7,28,0,1,other,1,37,5.0,5,1,0,48,0
40390,16118,7,4,0,1,other,1,28,5.0,4,1,0,48,0
40391,47281,7,28,2,1,sourcing,1,57,1.0,5,1,0,48,0
40392,75173,7,20,2,0,sourcing,1,34,4.0,4,1,1,53,0
40393,22714,4,4,0,0,sourcing,1,31,5.0,10,1,0,58,0
40394,58035,7,4,0,0,other,1,32,5.0,4,1,0,53,0
40395,72265,4,14,0,1,sourcing,1,30,4.0,4,1,0,56,0
40396,3517,7,28,2,0,other,1,39,5.0,11,0,0,43,0
40397,30120,4,24,0,0,sourcing,1,34,1.0,5,0,0,61,0
40398,8305,7,22,0,1,sourcing,2,38,3.0,7,1,0,50,0
40399,1872,7,22,0,1,other,1,35,3.0,4,0,0,51,0
40400,66016,5,6,0,1,other,1,50,3.0,16,0,0,70,0
40401,7015,4,25,0,1,sourcing,2,37,3.0,8,0,0,62,0
40402,9937,4,2,0,1,sourcing,1,34,4.0,3,0,0,59,0
40403,45452,8,15,2,1,sourcing,1,32,4.0,6,1,0,80,0
40404,38108,7,14,0,1,other,3,31,3.0,3,0,0,50,0
40405,17131,4,15,0,1,other,1,31,5.0,3,0,0,55,0
40406,1449,5,8,0,0,other,1,33,3.0,8,1,0,74,1
40407,59002,7,17,0,1,sourcing,1,27,3.329255780917055,1,0,0,51,0
40408,35081,5,14,2,1,sourcing,1,44,3.0,10,0,0,72,0
40409,28444,8,17,0,1,sourcing,2,31,2.0,4,0,0,80,0
40410,12304,5,14,0,1,referred,2,27,3.329255780917055,1,0,0,69,0
40411,26081,7,4,0,1,sourcing,1,26,5.0,2,0,0,45,0
40412,26088,4,14,0,1,other,2,32,2.0,4,1,0,63,0
40413,61829,7,6,0,1,sourcing,1,37,3.0,6,1,0,49,0
40414,19946,4,14,0,1,other,1,28,3.0,4,1,0,60,0
40415,24246,4,32,2,1,other,1,34,3.0,2,0,0,62,0
40416,30288,4,7,2,1,other,1,44,5.0,5,0,0,70,1
40417,6327,8,31,0,1,other,1,34,3.0,7,0,0,82,0
40418,75240,7,11,0,1,other,2,48,5.0,6,0,1,85,1
40419,10865,7,17,0,1,sourcing,1,38,5.0,8,0,0,51,0
40420,6384,7,30,0,0,other,1,29,4.0,2,0,0,52,0
40421,47805,8,6,0,1,other,2,36,3.0,9,0,0,78,0
40422,5020,5,14,0,0,other,1,32,5.0,6,1,0,73,0
40423,25833,7,20,0,1,sourcing,2,33,5.0,3,0,0,66,1
40424,21034,8,32,0,1,other,2,32,3.0,6,0,0,79,0
40425,9790,7,8,2,1,sourcing,1,38,2.0,10,0,0,44,0
40426,16711,7,24,0,1,sourcing,1,45,3.0,7,0,0,49,0
40427,8906,6,31,0,1,sourcing,1,34,3.0,3,0,0,84,0
40428,74006,7,14,0,0,other,1,28,2.0,2,1,0,48,0
40429,41017,4,21,0,1,other,1,33,3.0,4,0,0,60,0
40430,69982,4,11,0,1,sourcing,3,26,3.329255780917055,1,1,0,61,0
40431,23385,8,25,0,0,other,1,26,2.0,2,1,0,82,0
40432,50188,0,21,0,1,sourcing,1,33,3.0,4,1,0,86,0
40433,24853,8,12,0,0,other,1,30,1.0,4,0,0,78,0
40434,23849,7,4,2,1,sourcing,2,40,3.0,4,0,0,50,0
40435,71855,4,11,0,1,sourcing,1,38,5.0,2,1,0,59,0
40436,35849,7,4,2,0,other,1,32,4.0,5,0,0,48,0
40437,15973,7,24,0,1,other,1,29,2.0,6,0,0,53,0
40438,31126,7,17,0,1,sourcing,2,29,2.0,3,1,0,47,0
40439,33795,7,21,0,1,sourcing,1,34,4.0,4,0,0,49,0
40440,6241,7,31,2,1,other,2,35,3.0,7,1,0,46,0
40441,60323,4,32,0,0,other,1,30,3.0,2,0,0,60,0
40442,36253,6,18,0,1,other,1,31,5.0,3,0,0,86,1
40443,25283,7,6,0,0,other,2,33,3.0,3,0,0,45,0
40444,60752,2,4,2,1,other,2,36,5.0,3,1,0,47,0
40445,21214,7,28,0,1,other,1,31,3.0,5,1,0,48,0
40446,13844,4,15,2,1,sourcing,1,34,3.0,2,1,0,57,0
40447,49986,4,4,2,0,sourcing,1,49,1.0,9,0,0,59,0
40448,61229,0,21,0,1,sourcing,2,31,1.0,4,1,1,90,0
40449,61007,7,6,0,1,other,1,40,5.0,7,1,0,43,0
40450,63651,5,33,0,1,other,1,31,4.0,2,1,0,69,0
40451,40191,4,11,0,0,sourcing,1,48,4.0,10,1,0,57,0
40452,59717,7,4,0,1,sourcing,1,26,1.0,2,0,0,48,0
40453,25188,4,11,0,1,other,3,39,3.0,11,1,0,57,0
40454,50811,0,14,0,0,other,1,30,5.0,5,0,0,85,1
40455,55370,8,11,0,0,sourcing,2,43,5.0,14,1,0,82,0
40456,41907,7,24,0,1,other,1,33,5.0,6,0,0,48,0
40457,33724,0,28,2,1,sourcing,1,36,3.0,3,1,0,84,0
40458,16265,4,6,0,1,other,1,37,3.0,10,1,1,94,1
40459,22108,4,14,0,1,other,1,29,3.0,3,0,0,57,0
40460,25584,4,28,0,0,sourcing,1,43,5.0,7,0,0,58,0
40461,8575,7,11,2,0,other,1,40,5.0,12,0,0,54,0
40462,53754,4,21,2,0,other,1,37,2.0,7,0,0,63,0
40463,35468,0,14,0,0,sourcing,1,29,4.0,3,1,0,87,0
40464,1915,8,11,2,1,other,1,57,4.0,13,0,0,81,0
40465,8488,7,12,0,1,other,1,35,3.0,10,0,0,56,0
40466,38277,7,11,2,0,sourcing,1,35,3.0,9,1,0,54,0
40467,74812,4,12,0,1,other,1,33,5.0,10,1,0,59,0
40468,70485,8,28,0,0,sourcing,1,33,3.0,7,0,0,82,0
40469,5603,7,32,0,1,sourcing,1,36,2.0,4,0,0,50,0
40470,26405,5,15,2,1,sourcing,1,35,5.0,10,1,0,66,0
40471,24176,8,11,0,1,other,3,33,3.0,4,0,0,82,0
40472,44171,0,18,0,1,other,2,29,3.0,4,0,0,87,0
40473,44561,7,5,2,1,other,1,39,1.0,4,0,0,51,0
40474,2646,4,14,2,1,other,1,47,3.0,18,0,0,62,0
40475,46347,4,22,0,1,other,1,33,3.0,7,1,0,86,1
40476,52012,4,14,0,1,other,1,32,2.0,7,0,0,53,0
40477,77646,4,22,2,1,sourcing,1,35,3.0,5,1,0,62,0
40478,36619,5,31,0,0,other,2,30,3.0,6,0,0,72,0
40479,18289,7,2,0,1,sourcing,1,30,3.0,5,1,0,47,0
40480,32502,4,6,0,1,sourcing,2,38,3.0,4,1,1,58,1
40481,24193,7,24,0,0,other,1,27,3.0,5,0,0,51,0
40482,8096,2,24,0,0,sourcing,1,30,5.0,4,1,0,48,0
40483,36680,5,6,2,0,sourcing,1,39,5.0,12,1,0,69,0
40484,42592,6,31,2,1,sourcing,1,40,5.0,2,0,0,86,0
40485,49717,7,18,0,1,sourcing,1,41,2.0,8,0,0,50,0
40486,4845,7,14,0,1,referred,1,30,3.0,2,0,0,50,0
40487,7032,7,14,0,1,sourcing,1,40,1.0,4,0,0,55,0
40488,24101,8,5,0,1,other,1,24,3.0,2,0,0,79,0
40489,56601,4,11,2,1,other,1,37,2.0,4,0,0,66,0
40490,25061,8,31,2,1,sourcing,1,33,2.0,2,1,0,78,1
40491,40806,8,6,2,0,sourcing,1,41,2.0,6,1,0,84,0
40492,40569,5,10,0,1,other,1,39,3.0,7,0,0,70,0
40493,62109,5,14,0,0,other,1,32,1.0,4,0,0,65,0
40494,59802,4,14,1,0,other,1,27,3.0,3,1,0,57,0
40495,51816,4,11,0,1,other,1,28,3.0,3,0,0,62,0
40496,19932,5,11,0,0,referred,1,29,3.0,5,0,1,75,0
40497,53882,4,31,2,0,other,1,45,3.0,3,0,0,63,0
40498,19376,7,7,0,1,sourcing,1,23,3.329255780917055,1,0,0,45,0
40499,27538,5,11,2,0,other,1,40,1.0,7,0,0,70,0
40500,73692,4,11,0,1,sourcing,2,44,5.0,16,0,0,73,1
40501,48256,4,4,0,1,sourcing,1,40,4.0,8,1,0,66,0
40502,31713,5,4,0,1,other,1,30,4.0,2,0,0,70,0
40503,51172,7,7,2,1,other,1,45,2.0,2,1,0,49,0
40504,24092,4,24,0,1,sourcing,1,40,4.0,11,1,0,58,0
40505,58071,3,14,0,1,other,1,29,3.0,3,0,0,71,1
40506,5767,2,18,0,1,other,1,28,3.0,4,0,0,48,0
40507,60979,8,24,2,0,sourcing,1,32,2.0,6,1,0,82,0
40508,10271,0,18,0,1,other,1,40,5.0,12,0,0,84,0
40509,54400,8,11,0,0,other,1,48,3.0,6,0,0,82,0
40510,30130,8,15,0,1,other,1,35,2.0,7,0,0,79,0
40511,32823,5,32,2,0,other,1,38,5.0,8,1,0,72,1
40512,69649,7,6,0,1,sourcing,2,34,4.0,4,0,1,58,1
40513,2628,7,31,0,1,other,1,28,1.0,6,0,0,54,0
40514,46218,4,6,0,1,sourcing,1,35,3.0,9,1,0,63,0
40515,23512,4,11,0,0,other,1,58,5.0,10,1,0,60,0
40516,26241,7,14,0,1,sourcing,1,30,5.0,5,1,0,51,0
40517,34033,7,1,0,1,other,1,32,5.0,4,1,0,51,0
40518,33654,7,14,0,1,sourcing,2,30,4.0,5,0,0,46,0
40519,28335,8,11,0,0,other,1,26,1.0,2,0,0,82,0
40520,51741,5,1,2,1,sourcing,1,34,4.0,6,0,0,70,0
40521,43320,7,24,0,1,sourcing,3,29,1.0,2,1,0,50,0
40522,68077,8,11,2,1,sourcing,1,33,5.0,7,1,0,78,0
40523,17145,8,29,0,0,other,1,38,2.0,2,0,0,81,0
40524,50017,4,6,0,1,other,1,48,5.0,6,1,1,58,0
40525,47928,5,11,0,0,other,2,24,3.0,3,0,0,71,0
40526,36497,1,1,2,1,sourcing,1,35,3.0,8,0,0,60,0
40527,20846,7,6,0,1,sourcing,1,27,3.0,2,0,0,52,0
40528,31468,6,28,2,1,sourcing,1,35,5.0,6,1,0,86,0
40529,35512,5,20,0,0,sourcing,1,29,3.0,4,1,1,70,0
40530,52133,2,11,0,1,sourcing,1,50,3.0,23,0,0,48,0
40531,38947,7,24,2,1,sourcing,3,46,1.0,6,0,0,48,0
40532,58131,4,23,0,1,sourcing,1,33,3.0,10,0,0,62,0
40533,76641,5,31,2,0,other,1,38,3.0,5,1,0,69,0
40534,35973,5,8,0,0,sourcing,1,36,3.0,8,1,0,76,1
40535,70469,0,11,0,1,sourcing,2,31,3.0,6,0,0,88,0
40536,69885,7,4,2,1,sourcing,1,32,3.0,6,1,0,49,0
40537,72997,8,18,0,0,other,1,27,3.329255780917055,1,0,0,82,0
40538,25276,2,11,0,0,other,1,26,2.0,3,0,0,49,0
40539,36182,8,31,0,1,referred,1,30,5.0,2,0,1,88,1
40540,3065,4,31,0,0,sourcing,1,34,3.0,9,0,0,63,0
40541,32739,0,5,0,1,sourcing,1,33,3.0,7,0,0,87,0
40542,78095,8,11,0,0,sourcing,1,26,3.0,2,1,0,83,1
40543,29136,7,31,0,1,sourcing,1,43,3.0,13,0,0,51,0
40544,51649,7,11,0,1,sourcing,1,32,5.0,3,1,0,53,0
40545,25445,4,11,0,0,other,1,25,3.329255780917055,1,0,0,58,0
40546,65872,7,11,0,0,sourcing,1,36,3.0,3,1,0,51,1
40547,53880,5,29,0,0,sourcing,2,25,3.329255780917055,1,0,0,73,0
40548,72600,7,11,0,1,other,3,39,1.0,9,0,0,47,0
40549,73017,7,15,2,1,other,1,40,5.0,7,0,0,45,0
40550,10046,3,11,0,1,other,1,56,1.0,7,0,0,59,0
40551,27105,7,11,0,0,sourcing,1,41,5.0,13,0,0,54,0
40552,45699,0,24,0,1,other,1,28,3.329255780917055,1,0,0,84,0
40553,23278,7,8,0,1,sourcing,1,32,1.0,6,1,0,51,0
40554,48610,5,6,0,1,other,1,31,1.0,7,0,0,70,0
40555,28956,5,11,2,0,referred,1,37,5.0,8,1,0,70,0
40556,12081,5,14,0,1,sourcing,4,27,3.329255780917055,1,1,0,68,0
40557,45855,5,1,0,0,sourcing,2,31,3.0,3,0,0,70,0
40558,59027,7,4,2,1,other,1,32,1.0,7,0,0,45,0
40559,42734,7,28,0,1,sourcing,1,31,3.0,7,0,0,52,0
40560,1454,7,8,0,1,other,1,32,3.0,3,0,0,50,0
40561,47652,8,24,0,1,sourcing,3,30,4.0,5,1,0,80,0
40562,60974,5,12,0,1,other,1,32,3.0,5,0,0,76,0
40563,413,7,11,2,1,sourcing,2,46,2.0,12,0,0,48,0
40564,55295,4,31,0,1,sourcing,1,33,2.0,8,0,0,57,0
40565,21727,4,6,0,1,other,1,28,2.0,5,0,0,58,0
40566,46265,0,14,2,1,sourcing,2,34,5.0,4,1,0,85,0
40567,74432,5,24,0,0,other,1,37,4.0,4,1,0,73,1
40568,43308,7,31,0,1,other,1,31,4.0,7,0,0,60,1
40569,37208,1,18,0,1,other,1,31,4.0,2,0,0,56,0
40570,58837,2,11,2,0,sourcing,1,38,4.0,4,1,0,45,0
40571,5244,8,4,2,0,other,1,34,1.0,6,0,0,79,0
40572,7161,2,31,0,1,other,1,33,1.0,7,0,0,46,0
40573,44076,5,11,2,1,other,3,33,4.0,3,1,0,71,0
40574,4525,4,4,0,0,referred,1,30,2.0,8,1,0,58,0
40575,15397,4,3,0,0,sourcing,1,26,3.0,2,0,0,58,0
40576,58397,7,11,2,1,sourcing,1,47,4.0,7,0,0,50,0
40577,77663,7,7,0,1,other,1,34,1.0,2,0,0,49,0
40578,16194,8,6,2,1,other,1,36,5.0,10,0,0,83,1
40579,1144,5,14,0,1,sourcing,4,27,4.0,1,1,0,83,1
40580,57644,3,12,0,1,other,1,30,4.0,2,0,0,57,0
40581,54280,1,20,2,1,sourcing,4,33,3.0,6,0,0,73,1
40582,20653,4,6,0,1,sourcing,1,32,4.0,5,1,0,61,0
40583,34817,5,8,0,1,sourcing,1,36,3.0,4,1,0,70,0
40584,53870,4,14,0,0,other,2,35,5.0,4,1,0,60,0
40585,35789,5,11,0,0,referred,1,31,2.0,2,1,0,70,0
40586,77077,5,11,0,0,other,2,31,3.0,5,0,0,71,0
40587,17736,4,11,2,1,other,1,32,5.0,4,0,0,62,0
40588,7294,8,11,0,0,referred,1,25,4.0,2,0,0,80,0
40589,60748,5,11,2,0,referred,1,36,5.0,5,1,0,69,0
40590,44239,4,2,0,1,sourcing,1,34,4.0,3,1,0,61,0
40591,45373,5,11,2,1,other,1,55,3.0,6,0,0,68,0
40592,37549,7,25,0,1,sourcing,1,29,5.0,2,0,0,48,0
40593,17172,7,27,0,1,other,1,30,3.0,4,0,0,50,0
40594,1007,0,2,0,1,sourcing,1,30,5.0,5,1,0,83,0
40595,77672,7,31,0,0,sourcing,1,45,1.0,15,0,0,46,0
40596,35669,8,18,2,1,sourcing,1,47,5.0,16,0,0,79,0
40597,12877,8,15,0,0,other,2,33,1.0,4,1,0,77,0
40598,37357,4,7,0,1,sourcing,1,37,5.0,7,1,0,60,0
40599,21822,5,19,0,1,sourcing,1,43,1.0,6,0,0,67,0
40600,59794,7,4,0,1,other,2,29,5.0,6,0,0,45,0
40601,9986,5,11,0,0,other,1,38,2.0,4,0,0,68,0
40602,38812,0,11,0,1,other,3,42,3.0,4,0,0,80,0
40603,1954,0,31,2,1,other,1,37,5.0,9,1,0,84,1
40604,52157,0,18,0,1,other,1,27,3.329255780917055,1,1,0,85,0
40605,35388,4,23,0,1,sourcing,1,29,3.0,2,1,0,59,0
40606,76890,4,28,2,0,other,1,41,3.0,12,1,0,59,0
40607,65009,8,19,2,1,other,1,43,3.0,6,0,0,81,0
40608,57431,5,31,0,0,sourcing,1,27,3.0,2,0,0,69,0
40609,75446,0,11,0,1,other,1,25,3.329255780917055,1,0,0,88,0
40610,55557,4,14,0,0,sourcing,1,33,2.0,6,0,1,63,0
40611,24832,7,11,2,1,other,1,36,1.0,3,1,0,50,0
40612,21808,5,15,0,1,sourcing,1,33,5.0,9,1,0,68,1
40613,64011,5,14,2,1,other,2,32,1.0,3,0,0,70,0
40614,22313,7,1,2,1,other,1,29,3.0,5,0,0,46,0
40615,61251,6,19,0,1,sourcing,1,32,5.0,6,1,0,87,0
40616,41590,7,4,2,1,sourcing,2,33,5.0,6,1,0,45,0
40617,39409,8,12,0,1,other,1,32,1.0,3,1,0,81,0
40618,75767,0,25,0,1,other,1,28,3.329255780917055,1,0,0,87,0
40619,67453,8,11,0,1,sourcing,1,29,2.0,3,0,0,76,0
40620,53390,4,18,0,0,other,1,26,1.0,4,0,0,55,0
40621,9988,4,28,0,1,other,1,31,3.0,6,1,0,63,0
40622,36638,8,14,0,1,other,3,28,2.0,3,1,0,80,1
40623,51674,5,11,0,1,other,2,29,3.329255780917055,1,0,0,68,0
40624,31368,4,7,0,1,other,2,30,4.0,3,1,0,59,0
40625,36906,7,1,0,1,sourcing,1,35,3.0,9,0,0,48,0
40626,59875,8,31,2,1,other,1,32,3.0,5,0,0,78,0
40627,62830,4,16,0,0,other,1,29,4.0,2,0,0,60,0
40628,39975,2,24,0,0,other,1,27,3.329255780917055,1,0,0,54,0
40629,21612,7,14,0,1,sourcing,1,41,1.0,3,0,0,43,0
40630,20984,7,31,2,1,other,1,31,5.0,6,1,0,49,1
40631,34150,8,30,0,0,other,1,28,1.0,4,0,0,79,0
40632,12451,1,11,2,0,other,1,55,3.0,10,0,0,61,0
40633,28003,5,11,0,1,other,3,29,3.0,6,0,0,68,0
40634,28775,7,20,0,1,other,1,23,3.329255780917055,1,0,0,53,0
40635,33341,7,21,0,1,sourcing,2,27,3.329255780917055,1,1,0,54,0
40636,26014,7,24,2,1,other,1,44,3.0,18,0,0,53,0
40637,68089,4,4,0,1,sourcing,1,31,1.0,5,0,0,58,0
40638,750,7,31,0,1,sourcing,3,50,3.0,7,0,0,51,0
40639,31907,1,2,0,1,other,1,29,3.0,2,0,0,57,0
40640,55214,7,18,0,1,sourcing,3,31,3.0,5,0,0,42,0
40641,44156,7,15,0,1,sourcing,1,34,5.0,8,0,0,51,0
40642,8207,7,28,2,1,other,1,33,4.0,2,1,0,47,0
40643,52977,5,31,1,1,sourcing,1,23,1.0,2,0,0,69,0
40644,52573,4,24,0,1,sourcing,1,42,5.0,13,1,0,58,0
40645,22047,7,24,2,1,sourcing,1,37,2.0,6,0,0,50,0
40646,64876,7,25,0,1,sourcing,1,32,5.0,6,1,0,50,0
40647,31699,2,11,2,0,other,1,33,1.0,8,0,0,44,0
40648,75541,8,16,0,1,sourcing,1,34,1.0,2,0,0,78,0
40649,42923,7,2,0,0,sourcing,1,27,1.0,3,0,0,48,0
40650,49614,4,11,0,0,other,1,32,1.0,3,0,0,60,0
40651,54801,2,11,2,0,sourcing,1,47,2.0,7,0,0,49,0
40652,16854,7,12,2,1,sourcing,1,42,5.0,13,0,0,46,0
40653,74732,8,16,0,1,other,1,31,5.0,2,0,0,95,1
40654,68801,1,24,2,0,other,1,33,3.0,7,1,1,58,1
40655,661,8,31,2,0,referred,1,33,4.0,5,0,0,83,0
40656,17029,2,30,0,1,sourcing,1,28,5.0,5,0,0,50,0
40657,65809,5,11,0,1,other,2,47,2.0,18,0,0,72,0
40658,65028,4,18,0,0,other,1,37,4.0,9,0,0,60,0
40659,57303,4,11,2,0,sourcing,1,44,3.0,4,1,1,59,1
40660,32053,0,14,2,0,other,1,34,5.0,10,0,0,88,0
40661,19133,2,16,0,1,sourcing,1,33,2.0,7,0,0,47,0
40662,72787,5,14,0,1,sourcing,2,31,2.0,7,0,0,67,0
40663,30734,1,11,0,0,sourcing,1,44,3.0,15,0,0,58,0
40664,4315,5,15,0,0,other,3,35,3.0,5,0,0,67,0
40665,63313,4,11,0,1,sourcing,1,45,5.0,4,0,0,56,0
40666,46274,8,4,0,0,sourcing,1,35,3.0,8,0,0,78,0
